ID,Title,ShortTitle,SubjectType,ControlType,IsDistant,Departments - DepartmentId → ID,Departments - DepartmentId → Title,Faculties - FacultyId → ID,Faculties - FacultyId → Title,SemesterSeasons - SemesterSeasonId → Year,SemesterSeasons - SemesterSeasonId → Season
5555,Системы отказоустойчивого управления,СистОУ,Пр,,false,1,каф.АПУ,3,ФКТИ,2024,autumn
5556,Системная аналитика в исследованиях и разработках,САвИиР,Лек,ЗчО,true,1,каф.АПУ,3,ФКТИ,2024,autumn
5557,Системная аналитика в исследованиях и разработках,САвИиР,Пр,,true,1,каф.АПУ,3,ФКТИ,2024,autumn
5558,Компьютерные технологии управления в технических системах,КТУвТС,Лаб,,false,1,каф.АПУ,3,ФКТИ,2024,autumn
5559,Компьютерные технологии управления в технических системах,КТУвТС,Пр,,false,1,каф.АПУ,3,ФКТИ,2024,autumn
5560,IT консалтинг,IT конс,Пр,,true,1,каф.АПУ,3,ФКТИ,2024,autumn
5561,Компьютерные технологии управления в технических системах,КТУвТС,Лек,ЗчО,false,1,каф.АПУ,3,ФКТИ,2024,autumn
5562,IT консалтинг,IT конс,Лек,ЗчО,true,1,каф.АПУ,3,ФКТИ,2024,autumn
5563,Интеллектуальные информационные системы в управлении,ИИСвУпр,Лек,Экз,true,1,каф.АПУ,3,ФКТИ,2024,autumn
5564,Интеллектуальные информационные системы в управлении,ИИСвУпр,Пр,,true,1,каф.АПУ,3,ФКТИ,2024,autumn
5565,Управление изменениями,УпрИзм,Пр,,true,1,каф.АПУ,3,ФКТИ,2024,autumn
5566,Управление изменениями,УпрИзм,Лек,ЗчО,true,1,каф.АПУ,3,ФКТИ,2024,autumn
5567,Распределенная обработка данных,РаспрОбрД,Пр,,false,1,каф.АПУ,3,ФКТИ,2024,autumn
5568,Методы компьютерной обработки и анализа медико-биологических данных,МКОиАМБД,Лаб,,false,3,каф.БТС,5,ФИБС,2024,autumn
5569,Распределенная обработка данных,РаспрОбрД,Лек,Зч,false,1,каф.АПУ,3,ФКТИ,2024,autumn
5570,Системная инженерия,СистИнж,Пр,,true,1,каф.АПУ,3,ФКТИ,2024,autumn
5571,Методы компьютерной обработки и анализа медико-биологических данных,МКОиАМБД,Пр,,false,3,каф.БТС,5,ФИБС,2024,autumn
5572,Системная инженерия,СистИнж,Лек,Экз,true,1,каф.АПУ,3,ФКТИ,2024,autumn
5573,История науки и техники приборостроения,ИНиТПр,Лек,ЗчО,true,34,каф.ЭУТ,5,ФИБС,2024,autumn
5574,Управление продуктом,УпрПрод,Пр,,true,1,каф.АПУ,3,ФКТИ,2024,autumn
5576,Автоматизация биомедицинских исследований,АвтБМИ,Пр,ЗчО,true,3,каф.БТС,5,ФИБС,2024,autumn
5577,Управление продуктом,УпрПрод,Лек,ЗчО,true,1,каф.АПУ,3,ФКТИ,2024,autumn
5579,ASP-программирование,ASP_Прогр,Лаб,,true,6,каф.ВТ,3,ФКТИ,2024,autumn
5580,ASP-программирование,ASP_Прогр,Лек,ЗчО,true,6,каф.ВТ,3,ФКТИ,2024,autumn
5581,Автоматизация биомедицинских исследований,АвтБМИ,Лаб,,true,3,каф.БТС,5,ФИБС,2024,autumn
5582,Интеллектуальные агенты и многоагентные системы,ИАиМС,Лаб,,true,6,каф.ВТ,3,ФКТИ,2024,autumn
5583,Системы удаленного мониторинга в цифровой медицине,СУМвЦМ,Лаб,,false,3,каф.БТС,5,ФИБС,2024,autumn
5584,Интеллектуальные агенты и многоагентные системы,ИАиМС,Лек,Экз,true,6,каф.ВТ,3,ФКТИ,2024,autumn
5586,Основы моделирования процессов в окружающей среде,ОМПвОС,Пр,Экз,false,7,каф.ИЗОС,5,ФИБС,2024,autumn
5587,Системы удаленного мониторинга в цифровой медицине,СУМвЦМ,Лек,ЗчО,true,3,каф.БТС,5,ФИБС,2024,autumn
5591,Система управления охраной труда в организациях,СУОТвО,Лек,Экз,false,7,каф.ИЗОС,5,ФИБС,2024,autumn
5592,Система управления охраной труда в организациях,СУОТвО,Пр,,false,7,каф.ИЗОС,5,ФИБС,2024,autumn
5594,Построение и оптимизация алгоритмов (Algorithm Design and Optimization),ПиОА,Пр,ЗчО,false,5,каф.АМ,3,ФКТИ,2024,autumn
5595,Нормативно-методические основы оценки воздействия на окружающую среду,НМООВнаОС,Лек,ЗчО,false,7,каф.ИЗОС,5,ФИБС,2024,autumn
5596,Алгоритмическая математика (Algorithmic mathematics),АлгМат(AlgMath),Пр,ЗчО,true,5,каф.АМ,3,ФКТИ,2024,autumn
5598,Нормативно-методические основы оценки воздействия на окружающую среду,НМООВнаОС,Пр,,false,7,каф.ИЗОС,5,ФИБС,2024,autumn
5599,Явления тепломассообмена в окружающей среде,ЯТМОвОС,Пр,ЗчО,false,7,каф.ИЗОС,5,ФИБС,2024,autumn
5600,Организация производственного контроля промышленной безопасности и охраны труда на предприятии,ОПКПБиОТнП,Лек,,false,7,каф.ИЗОС,5,ФИБС,2024,autumn
5601,Информационные технологии в научных исследованиях и проектной деятельности (Information Technologies in Academic Research and Project Activity),ИТвНИиПД(ITinARPA),Пр,ЗчО,true,6,каф.ВТ,3,ФКТИ,2024,autumn
5602,Распределенные системы и технологии (Distributed Systems and Technologies),РСиТ(DS&T),Пр,Экз,true,6,каф.ВТ,3,ФКТИ,2024,autumn
5603,Организация производственного контроля промышленной безопасности и охраны труда на предприятии,ОПКПБиОТнП,Пр,,false,7,каф.ИЗОС,5,ФИБС,2024,autumn
5604,Интерфейсы интегрированных аппаратно-программных систем,ИнтИАПС,Лаб,,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5605,Методы и средства контроля безопасности условий труда,МиСКБУТ,Пр,,false,7,каф.ИЗОС,5,ФИБС,2024,autumn
5606,Методы и средства контроля безопасности условий труда,МиСКБУТ,Лек,,false,7,каф.ИЗОС,5,ФИБС,2024,autumn
5607,Интерфейсы интегрированных аппаратно-программных систем,ИнтИАПС,Лек,ЗчО,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5608,Аппаратно-программные системы обработки сигналов и изображений,АппПрСОСиИ,Лек,ЗчО,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5609,Аппаратно-программные системы обработки сигналов и изображений,АппПрСОСиИ,Лаб,,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5610,Автоматизация технологического проектирования микросистем,АвтТехнПрМС,Пр,,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5611,Автоматизация технологического проектирования микросистем,АвтТехнПрМС,Лаб,,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5612,Автоматизация технологического проектирования микросистем,АвтТехнПрМС,Лек,Экз,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5613,Перспективные компоненты информационных микросистем,ПКИнфМС,Лаб,,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5614,Учебная практика/Учебная практика (ознакомительная практика),УППОП,Прак,ЗчО,true,13,каф.ЛИНС,5,ФИБС,2024,autumn
5615,Перспективные компоненты информационных микросистем,ПКИнфМС,Лек,ЗчО,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5588,Данные и визуальная аналитика (Data and Visual Analytics),ДиВизАн(D&VA),Пр,Экз,true,2,каф.ИС,3,ФКТИ,2024,autumn
5616,Проектная деятельность в области гироскопических устройств,ПДвОГУ,Пр,,true,13,каф.ЛИНС,5,ФИБС,2024,autumn
5617,Проектная деятельность в области гироскопических устройств,ПДвОГУ,Лек,Экз,true,13,каф.ЛИНС,5,ФИБС,2024,autumn
5619,Методы автоматической классификации медицинских данных,МАКМД,Пр,,false,3,каф.БТС,5,ФИБС,2024,autumn
5621,Стандартизация систем на базе искусственного интеллекта,ССнБИИ,Лек,ЗчО,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5622,Стандартизация систем на базе искусственного интеллекта,ССнБИИ,Пр,,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5623,Модели больших сетевых структур и сетевые процессы,МБССиСП,Лаб,,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5625,Модели больших сетевых структур и сетевые процессы,МБССиСП,Лек,Экз,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5627,Системы захвата и анализа движений,СЗиАД,Пр,,true,13,каф.ЛИНС,5,ФИБС,2024,autumn
5628,Системы захвата и анализа движений,СЗиАД,Лек,Экз,true,13,каф.ЛИНС,5,ФИБС,2024,autumn
5629,"Методы проектного управления: DevOps, крайнет-методики",МетПрУпрDevOps,Лек,,true,6,каф.ВТ,3,ФКТИ,2024,autumn
5630,Анализ потоковых данных,АнПД,Лек,,true,6,каф.ВТ,3,ФКТИ,2024,autumn
5631,Облачные и туманные вычисления,Обл_и_ТумВыч,Лек,,true,6,каф.ВТ,3,ФКТИ,2024,autumn
5632,Биомеханика,БиоМех,Лек,ЗчО,false,18,каф.ПМИГ,5,ФИБС,2024,autumn
5633,Управление IT-процессами в организациях,Упр IT-Пр в Орг,Пр,,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5634,Управление IT-процессами в организациях,Упр IT-Пр в Орг,Лек,,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5635,Обработка естественных языков,ОбрЕстЯз,Лек,Экз,true,5,каф.АМ,3,ФКТИ,2024,autumn
5636,Обработка естественных языков,ОбрЕстЯз,Лек,ЗчО,true,5,каф.АМ,3,ФКТИ,2024,autumn
5637,Биомеханика,БиоМех,Пр,,false,18,каф.ПМИГ,5,ФИБС,2024,autumn
5638,Обработка естественных языков,ОбрЕстЯз,Лек,,false,5,каф.АМ,3,ФКТИ,2024,autumn
5639,Основы оптических измерительных систем,ОснОптИС,Пр,,false,13,каф.ЛИНС,5,ФИБС,2024,autumn
5640,Анализ звука и голоса,АнЗвГол,Лек,,false,5,каф.АМ,3,ФКТИ,2024,autumn
5641,Анализ больших данных,АнБД,Лек,,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5642,Приборы и системы навигации,ПрСистНав,Лек,ЗчО,false,13,каф.ЛИНС,5,ФИБС,2024,autumn
5643,Основы оптических измерительных систем,ОснОптИС,Лек,ЗчО,false,13,каф.ЛИНС,5,ФИБС,2024,autumn
5644,Основы оптических измерительных систем,ОснОптИС,Лаб,,false,13,каф.ЛИНС,5,ФИБС,2024,autumn
5645,Проектирование реконфигурируемых систем на кристалле,ПРСнК,Лаб,,false,59,Баз.каф.ВТ,3,ФКТИ,2024,autumn
5646,Проектирование реконфигурируемых систем на кристалле,ПРСнК,Лек,ЗчО,false,59,Баз.каф.ВТ,3,ФКТИ,2024,autumn
5647,Проектирование аналоговых блоков микросистем,ПАБМ,Лек,Экз,false,59,Баз.каф.ВТ,3,ФКТИ,2024,autumn
5648,Проектирование аналоговых блоков микросистем,ПАБМ,Лаб,,false,59,Баз.каф.ВТ,3,ФКТИ,2024,autumn
5649,Волоконная и интегральная оптика,ВолнИнтОпт,Лаб,,false,11,каф.Фот,2,ФЭЛ,2024,autumn
5650,Надежность и диагностика,НиД,Лаб,,false,59,Баз.каф.ВТ,3,ФКТИ,2024,autumn
5651,Волоконная и интегральная оптика,ВолнИнтОпт,Лек,Экз,false,13,каф.ЛИНС,5,ФИБС,2024,autumn
5652,Надежность и диагностика,НиД,Лек,Экз,false,59,Баз.каф.ВТ,3,ФКТИ,2024,autumn
5653,Стабилизированные платформы,СтабПл,Лек,Экз,false,13,каф.ЛИНС,5,ФИБС,2024,autumn
5654,Математические модели в экономике,ММвЭк,Пр,,false,5,каф.АМ,3,ФКТИ,2024,autumn
5655,Математические модели в экономике,ММвЭк,Лек,ЗчО,false,5,каф.АМ,3,ФКТИ,2024,autumn
5656,Представление знаний в системах искусственного интеллекта,ПЗвСИИ,Лек,Экз,true,5,каф.АМ,3,ФКТИ,2024,autumn
5657,Представление знаний в системах искусственного интеллекта,ПЗвСИИ,Пр,,true,5,каф.АМ,3,ФКТИ,2024,autumn
5658,Стабилизированные платформы,СтабПл,Лаб,,false,13,каф.ЛИНС,5,ФИБС,2024,autumn
5659,Моделирование технических систем,МодТС,Пр,,false,13,каф.ЛИНС,5,ФИБС,2024,autumn
5660,Стабилизированные платформы,СтабПл,Пр,,false,13,каф.ЛИНС,5,ФИБС,2024,autumn
5661,Анализ тональности текста,АнТонТ,Лек,,false,5,каф.АМ,3,ФКТИ,2024,autumn
5662,Приборы ориентации,ПрОр,Пр,,false,13,каф.ЛИНС,5,ФИБС,2024,autumn
5663,Приборы ориентации,ПрОр,Лек,Экз,false,13,каф.ЛИНС,5,ФИБС,2024,autumn
5664,SLAM- алгоритмы,SLAM-алг,Лек,,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5665,Обработка изображений и компьютерное зрение на основе нейронных сетей,ОИиКЗнОНС,Лек,,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5620,Методы автоматической классификации медицинских данных,МАКМД,Лек,Экз,true,3,каф.БТС,5,ФИБС,2024,autumn
5666,Методы обработки измерительной информации,МОИзмИнф,Пр,,false,13,каф.ЛИНС,5,ФИБС,2024,autumn
5667,Моделирование технических систем,МодТС,Лек,ЗчО,false,13,каф.ЛИНС,5,ФИБС,2024,autumn
5668,Тропическая математика,ТропМат,Лек,,false,5,каф.АМ,3,ФКТИ,2024,autumn
5669,Генетические и эволюционные вычисления,ГенЭволВыч (ф.),Лек,,false,5,каф.АМ,3,ФКТИ,2024,autumn
5670,Методы и средства управления лазерным излучением,МиСУЛИ,Лек,Экз,false,13,каф.ЛИНС,5,ФИБС,2024,autumn
5671,История науки и техники приборостроения,ИНиТПр,Пр,,true,34,каф.ЭУТ,5,ФИБС,2024,autumn
5672,Методы и средства управления лазерным излучением,МиСУЛИ,Пр,,false,13,каф.ЛИНС,5,ФИБС,2024,autumn
5673,Квантовые вычисления,КвВыч,Пр,,true,5,каф.АМ,3,ФКТИ,2024,autumn
5674,Аудиотехника,Аудиотехн.,Лаб,,false,34,каф.ЭУТ,5,ФИБС,2024,autumn
5675,Квантовые вычисления,КвВыч,Лек,ЗчО,true,5,каф.АМ,3,ФКТИ,2024,autumn
5676,Аудиотехника,Аудиотехн.,Пр,Экз,false,34,каф.ЭУТ,5,ФИБС,2024,autumn
5677,Акустические методы неразрушающего контроля,АкМетНК,Лаб,,false,34,каф.ЭУТ,5,ФИБС,2024,autumn
5678,Акустические методы неразрушающего контроля,АкМетНК,Пр,Экз,false,34,каф.ЭУТ,5,ФИБС,2024,autumn
5680,Физические методы неразрушающего контроля,ФМНК,Пр,ЗчО,false,34,каф.ЭУТ,5,ФИБС,2024,autumn
5681,Квантовые вычисления,КвВыч,Лек,,false,5,каф.АМ,3,ФКТИ,2024,autumn
5683,Интернет вещей,ИнтВещ,Лек,,true,6,каф.ВТ,3,ФКТИ,2024,autumn
5685,Алгоритмы беспилотного транспорта,АлгБТр,Лек,Экз,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5686,Автономные системы и беспилотный транспорт,АСиБТ,Лек,,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5687,Телеизмерительные системы,ТелеИзмС,Лек,Экз,false,10,каф.ИИСТ,5,ФИБС,2024,autumn
5688,Интеллектуальные данные Smart Data,ИнтД SmData,Лек,,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5689,Пространственный искусственный интеллект,ПрострИИ,Лек,,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5690,Интеллектуальные измерительные технологии,ИнтИзмТехн,Лаб,,false,10,каф.ИИСТ,5,ФИБС,2024,autumn
5691,Индустрия 4.0,Инд 4.0,Лек,,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5692,Архитектура ПО систем искусственного интеллекта,АПСИИ,Лек,,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5693,Интеллектуальные средства измерений,ИнтСрИзм,Лаб,,false,10,каф.ИИСТ,5,ФИБС,2024,autumn
5694,Интеллектуальные средства измерений,ИнтСрИзм,Пр,,false,10,каф.ИИСТ,5,ФИБС,2024,autumn
5695,Интеллектуальные измерительные технологии,ИнтИзмТехн,Пр,,false,10,каф.ИИСТ,5,ФИБС,2024,autumn
5696,Планирование измерительного эксперимента,ПланИзмЭксп,Лек,Экз,false,10,каф.ИИСТ,5,ФИБС,2024,autumn
5697,Информационные технологии в приборостроении,ИТвПриб,Лек,ЗчО,true,10,каф.ИИСТ,5,ФИБС,2024,autumn
5699,SLAM- алгоритмы,SLAM-алг,Пр,,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5700,Интеллектуальные измерительные технологии,ИнтИзмТехн,Лек,ЗчО,false,10,каф.ИИСТ,5,ФИБС,2024,autumn
5703,Интеллектуальные средства измерений,ИнтСрИзм,Лек,ЗчО,false,10,каф.ИИСТ,5,ФИБС,2024,autumn
5705,Численные методы решения прикладных задач,ЧМРПЗ,Пр,,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5706,Измерительные преобразователи,ИзмПреобр,Пр,,false,10,каф.ИИСТ,5,ФИБС,2024,autumn
5707,Численные методы решения прикладных задач,ЧМРПЗ,Лек,Экз,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5708,SLAM- алгоритмы,SLAM-алг,Лек,ЗчО,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5709,Анализ и интерпретация данных,АиИД,Пр,,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5710,Анализ и интерпретация данных,АиИД,Лек,ЗчО,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5711,Стандартизация систем на базе искусственного интеллекта,ССнБИИ,Пр,,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5712,Стандартизация систем на базе искусственного интеллекта,ССнБИИ,Лек,ЗчО,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5714,Алгоритмы беспилотного транспорта,АлгБТр,Пр,,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5715,Телеизмерительные системы,ТелеИзмС,Пр,,false,10,каф.ИИСТ,5,ФИБС,2024,autumn
5811,R&D проект,R&D Пр,Пр,ЗчО,true,6,каф.ВТ,3,ФКТИ,2024,autumn
5716,Методы обработки данных (классические байесовские фильтры),МОД(КБФ),Лек,ЗчО,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5717,Сервисно-ориентированное программное обеспечение,СОПО,Пр,,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5718,Сервисно-ориентированное программное обеспечение,СОПО,Лек,Экз,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5719,Разработка в ядре Linux,РвЯ_Linux,Пр,,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5720,Планирование измерительного эксперимента,ПланИзмЭксп,Пр,,false,10,каф.ИИСТ,5,ФИБС,2024,autumn
5721,Разработка в ядре Linux,РвЯ_Linux,Лек,ЗчО,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5722,Алгоритмы компьютерной математики,АлгКМ,Лек,Экз,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5723,Математическое моделирование в приборных системах,ММвПС,Пр,,false,10,каф.ИИСТ,5,ФИБС,2024,autumn
5724,Алгоритмы компьютерной математики,АлгКМ,Лек,ЗчО,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5725,Алгоритмы компьютерной математики,АлгКМ,Пр,,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5726,Многопоточное и распределенное программирование,МиРПр,Пр,,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5727,Многопоточное и распределенное программирование,МиРПр,Лек,ЗчО,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5728,Программное обеспечение вторичной обработки информации гидроакустических систем,ПОВОИГС,Лек,ЗчО,false,63,Баз.каф.ПАО ГИС,3,ФКТИ,2024,autumn
5729,Программное обеспечение вторичной обработки информации гидроакустических систем,ПОВОИГС,Пр,,false,63,Баз.каф.ПАО ГИС,3,ФКТИ,2024,autumn
5730,Технология проектирования программного обеспечения гидроакустических систем,ТППОГС,Пр,,false,63,Баз.каф.ПАО ГИС,3,ФКТИ,2024,autumn
5733,Технология проектирования программного обеспечения гидроакустических систем,ТППОГС,Лек,ЗчО,false,63,Баз.каф.ПАО ГИС,3,ФКТИ,2024,autumn
5734,Представление знаний в системах искусственного интеллекта,ПЗвСИИ,Лаб,,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5735,Представление знаний в системах искусственного интеллекта,ПЗвСИИ,Лек,ЗчО,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5736,Вычислимость и моделируемость в инновационно-проектной деятельности,ВиМвИПД,Пр,Зч,true,24,каф.САПР,3,ФКТИ,2024,autumn
5737,Методы оптимизации,МетОпт,Пр,,false,24,каф.САПР,3,ФКТИ,2024,autumn
5738,Компьютерные технологии виртуализации,КТВирт,Лек,Экз,false,24,каф.САПР,3,ФКТИ,2024,autumn
5742,Методы оптимизации,МетОпт,Лек,Экз,false,24,каф.САПР,3,ФКТИ,2024,autumn
5744,Информационный поиск и электронный документооборот,ИПиЭД,Пр,,true,24,каф.САПР,3,ФКТИ,2024,autumn
5745,Информационный поиск и электронный документооборот,ИПиЭД,Лаб,,true,24,каф.САПР,3,ФКТИ,2024,autumn
5746,Информационный поиск и электронный документооборот,ИПиЭД,Лек,Экз,true,24,каф.САПР,3,ФКТИ,2024,autumn
5747,Машинное обучение,МашОб,Пр,,false,5,каф.АМ,3,ФКТИ,2024,autumn
5748,Машинное обучение,МашОб,Лек,Экз,false,5,каф.АМ,3,ФКТИ,2024,autumn
5749,Математическое моделирование в приборных системах,ММвПС,Лек,Экз,false,10,каф.ИИСТ,5,ФИБС,2024,autumn
5750,Методы обработки измерительной информации,МОИзмИнф,Лек,Экз,false,13,каф.ЛИНС,5,ФИБС,2024,autumn
5751,Компьютерные технологии виртуализации,КТВирт,Лаб,,false,24,каф.САПР,3,ФКТИ,2024,autumn
5752,Математические методы цифровой обработки сигналов,ММЦОС,Лек,ЗчО,true,5,каф.АМ,3,ФКТИ,2024,autumn
5753,Математические методы цифровой обработки сигналов,ММЦОС,Пр,,true,5,каф.АМ,3,ФКТИ,2024,autumn
5754,Компьютерные технологии виртуализации,КТВирт,Пр,,false,24,каф.САПР,3,ФКТИ,2024,autumn
5755,Комбинаторные вычисления,КомбВыч,Лек,ЗчО,true,5,каф.АМ,3,ФКТИ,2024,autumn
5756,Комбинаторные вычисления,КомбВыч,Пр,,true,5,каф.АМ,3,ФКТИ,2024,autumn
5757,Структуры данных и алгоритмы,СтрДиА,Пр,,true,5,каф.АМ,3,ФКТИ,2024,autumn
5758,Моделирование и анализ инженерных данных,МодАИД,Пр,,true,24,каф.САПР,3,ФКТИ,2024,autumn
5759,Структуры данных и алгоритмы,СтрДиА,Лек,Экз,true,5,каф.АМ,3,ФКТИ,2024,autumn
5760,Моделирование и анализ инженерных данных,МодАИД,Лек,ЗчО,true,24,каф.САПР,3,ФКТИ,2024,autumn
5761,Дискретная математика,ДМ,Пр,,true,5,каф.АМ,3,ФКТИ,2024,autumn
5762,Дискретная математика,ДМ,Лек,Экз,true,5,каф.АМ,3,ФКТИ,2024,autumn
5739,Этика и правовые проблемы искусственного интеллекта,ЭиППИИ,Пр,,true,2,каф.ИС,3,ФКТИ,2024,autumn
5740,Этика и правовые проблемы искусственного интеллекта,ЭиППИИ,Лек,ЗчО,true,2,каф.ИС,3,ФКТИ,2024,autumn
5741,Информационные технологии в приборостроении,ИТвПриб,Пр,,false,10,каф.ИИСТ,5,ФИБС,2024,autumn
5743,Информационные технологии в приборостроении,ИТвПриб,Лаб,,false,10,каф.ИИСТ,5,ФИБС,2024,autumn
5763,Сетевое Web-программирование,СетWeb-пр,Пр,,true,24,каф.САПР,3,ФКТИ,2024,autumn
5764,Основы предпринимательства,ОснПредпр,Лек,ЗчО,false,19,каф.ПЭ,6,ИНПРОТЕХ,2024,autumn
5765,Машинное обучение,МашОбуч,Лек,ЗчО,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5766,Системы автоматизированного проектирования машиностроительных изделий,САПР МСИ,Лек,ЗчО,true,24,каф.САПР,3,ФКТИ,2024,autumn
5767,Системы автоматизированного проектирования машиностроительных изделий,САПР МСИ,Пр,,true,24,каф.САПР,3,ФКТИ,2024,autumn
5768,Машинное обучение,МашОбуч,Пр,,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5769,Сетевое Web-программирование,СетWeb-пр,Лек,Экз,true,24,каф.САПР,3,ФКТИ,2024,autumn
5770,Сетевое Web-программирование,СетWeb-пр,Лаб,,true,24,каф.САПР,3,ФКТИ,2024,autumn
5771,Алгоритмы компьютерной математики,АлгКомпМат,Пр,,false,5,каф.АМ,3,ФКТИ,2024,autumn
5772,Основы разработки PDM-систем,ОР PDM-сист,Лаб,,true,24,каф.САПР,3,ФКТИ,2024,autumn
5773,Основы разработки PDM-систем,ОР PDM-сист,Пр,,true,24,каф.САПР,3,ФКТИ,2024,autumn
5774,Алгоритмы компьютерной математики,АлгКомпМат,Лек,Экз,false,5,каф.АМ,3,ФКТИ,2024,autumn
5775,Основы разработки PDM-систем,ОР PDM-сист,Лек,Экз,true,24,каф.САПР,3,ФКТИ,2024,autumn
5776,Технологии искусственного интеллекта,ТехнИИ,Лаб,,true,24,каф.САПР,3,ФКТИ,2024,autumn
5777,Технологии искусственного интеллекта,ТехнИИ,Пр,,true,24,каф.САПР,3,ФКТИ,2024,autumn
5778,Непрерывные математические модели,НепрМатМод,Пр,,false,5,каф.АМ,3,ФКТИ,2024,autumn
5779,Непрерывные математические модели,НепрМатМод,Лек,ЗчО,false,5,каф.АМ,3,ФКТИ,2024,autumn
5780,Технологии искусственного интеллекта,ТехнИИ,Лек,Экз,true,24,каф.САПР,3,ФКТИ,2024,autumn
5781,Компоненты интегрированных аппаратно-программных микросистем,КИАПМС,Лаб,,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5782,Компоненты интегрированных аппаратно-программных микросистем,КИАПМС,Лек,Экз,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5783,Киберфизические системы реального времени,КФСРВ,Пр,,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5784,Киберфизические системы реального времени,КФСРВ,Лаб,,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5785,Киберфизические системы реального времени,КФСРВ,Лек,ЗчО,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5786,Анализ распределенных данных,АнРаспрД,Лек,ЗчО,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5787,Инструменты визуализации и анализа данных,ИВиАД,Пр,,true,14,каф.МОЭВМ,3,ФКТИ,2024,autumn
5788,Архитектура параллельных вычислительных систем,АрхПарВС,Лаб,,true,6,каф.ВТ,3,ФКТИ,2024,autumn
5789,Интернет вещей,ИнтВещ,Лек,ЗчО,true,6,каф.ВТ,3,ФКТИ,2024,autumn
5790,Теория вероятностей и математическая статистика,ТВиМС,Пр,,false,4,каф.ВМ,2,ФЭЛ,2024,autumn
5791,Схемотехника измерительных устройств,СхИзмУ,Лек,ЗчО,false,13,каф.ЛИНС,5,ФИБС,2024,autumn
5794,Теоретические основы квантовых приборов,ТОКвПр,Лек,Экз,false,13,каф.ЛИНС,5,ФИБС,2024,autumn
5795,Методы исследования в межкультурной коммуникации,МИвМКК,Лек,Экз,false,42,каф.СП,7,ГФ,2024,autumn
5796,Межличностное общение,МежЛичнОбщ,Лек,ЗчО,false,42,каф.СП,7,ГФ,2024,autumn
5797,Машинное обучение,МашОбуч,Лек,,false,6,каф.ВТ,3,ФКТИ,2024,autumn
5798,Основы последовательного перевода,ОснПослПер,Лек,Экз,false,9,каф.ИНЯЗ,7,ГФ,2024,autumn
5799,Социальные коммуникации в профессиональной среде (Social Communication in a Professional Environment),СКвПС (SC),Лек,ЗчО,false,42,каф.СП,7,ГФ,2024,autumn
