ID ЛК,НомерЛД,Иностранец,Курс,finans,status,Уровень образования,Форма образования
373912,2450119,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
373913,2460119,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
373914,2470119,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
373915,2480119,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
373916,2490119,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
373918,2510119,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
373919,2520119,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
373921,2540119,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
373923,2560119,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
373925,2580119,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
373926,2590119,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
373927,2600119,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
373928,2610119,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
373929,2620119,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
373930,130119,False,4,Контракт,Закончил,Бакалавриат,Очная форма
373931,140119,False,4,Контракт,Закончил,Бакалавриат,Очная форма
373932,150119,False,4,Контракт,Закончил,Бакалавриат,Очная форма
373933,160119,False,4,Контракт,Закончил,Бакалавриат,Очная форма
373937,210619,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
373938,220619,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
373939,230619,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
373940,240619,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
373942,260619,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
373943,270619,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
373944,280619,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
373945,290619,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
373946,300619,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
373947,310619,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
373948,320619,False,4,Целевой прием,Учащийся,Бакалавриат,Очная форма
373949,330619,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
373950,350619,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
373951,370619,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
373952,380619,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
373953,390619,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374025,850219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374026,860219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374027,870219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374028,880219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374029,890219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374030,900219,False,4,Бюджет,Отчислен,Бакалавриат,Очная форма
374031,910219,False,3,Бюджет,Отчислен,Бакалавриат,Очная форма
374035,950219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374036,960219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374037,970219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374039,990219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374040,1000219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374042,1020219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374043,1030219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374044,1040219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374047,1070219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374049,1100219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374051,1120219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374052,1130219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374053,1140219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374054,1150219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374055,1160219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374059,1200219,False,3,Бюджет,Отчислен,Бакалавриат,Очная форма
374060,1210219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374061,1220219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374063,1240219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374064,1250219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374065,1260219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374067,1280219,False,3,Контракт,Отчислен,Бакалавриат,Очная форма
374070,1310219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374071,1320219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374074,1350219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374075,1360219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374077,1380219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374078,1390219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374079,1400219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374080,1410219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374081,1420219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374082,1430219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374085,1460219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374086,1470219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374087,1480219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374088,1490219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374089,1500219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374090,1510219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374091,1520219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374092,1530219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374095,1560219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374096,1570219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374097,1580219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374098,1590219,False,2,Бюджет,Отчислен,Бакалавриат,Очная форма
374099,1600219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374100,1610219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374102,1630219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374103,1640219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374104,1660219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374107,1690219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374108,1700219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374111,1730219,False,4,Бюджет,Отчислен,Бакалавриат,Очная форма
374112,1740219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374113,1750219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374114,1760219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374115,1770219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374116,1780219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374117,1790219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374119,1810219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374120,1820219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374121,1830219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374122,1840219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374124,1860219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374125,1870219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374126,1880219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374127,1890219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374128,1900219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374130,1920219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374133,1950219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374134,1960219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374137,1990219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374138,2000219,False,4,Бюджет,Отчислен,Бакалавриат,Очная форма
374139,2010219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374141,2030219,False,4,Бюджет,Отчислен,Бакалавриат,Очная форма
374142,2040219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374143,2050219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374144,2060219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374146,2080219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374148,2100219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374149,2110219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374151,2130219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374152,2140219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374153,2150219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374154,2160219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374155,2170219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374157,2190219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374158,2200219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374159,2210219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374161,2230219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374164,2260219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374165,2270219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374170,2320219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374175,2370219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374178,2390219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374179,2400219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374182,2430219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374184,2450219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374185,2460219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374186,2470219,False,4,Бюджет,Отчислен,Бакалавриат,Очная форма
374188,2490219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374189,2500219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374190,2510219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374191,2520219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374192,2530219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374193,2540219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374194,2550219,False,3,Бюджет,Отчислен,Бакалавриат,Очная форма
374196,2570219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374197,2580219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374198,2590219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374200,2610219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374202,2630219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374203,2640219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374204,2650219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374206,2670219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374208,2690219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374210,2710219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374211,2720219,False,3,Бюджет,Отчислен,Бакалавриат,Очная форма
374214,2750219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374216,2770219,False,2,Бюджет,Отчислен,Бакалавриат,Очная форма
374218,2790219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374220,2810219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374222,2830219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374223,2840219,False,3,Бюджет,Отчислен,Бакалавриат,Очная форма
374224,2850219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374226,2870219,False,3,Бюджет,Отчислен,Бакалавриат,Очная форма
374230,2910219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374231,2920219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374232,2940219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374233,2950219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374235,2970219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374236,2980219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374238,3000219,False,4,Бюджет,Отчислен,Бакалавриат,Очная форма
374239,3010219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374240,3020219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374241,3030219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374242,3040219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374243,3050219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374245,3070219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374248,3100219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374249,3110219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374250,3120219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374252,3140219,False,3,Бюджет,Отчислен,Бакалавриат,Очная форма
374254,2640119,False,4,Бюджет,Отчислен,Бакалавриат,Очная форма
374255,2650119,False,3,Контракт,Отчислен,Бакалавриат,Очная форма
374257,2630119,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374258,130219,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374259,80219,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374275,2100319,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374279,2400319,False,3,Контракт,Отчислен,Бакалавриат,Очная форма
374296,2200319,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374301,420319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374303,430319,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374325,1530319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374326,130319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374327,1540319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374333,7590319,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374341,7680319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374344,1840319,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374347,2310319,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374349,1860319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374350,160319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374352,1620319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374353,7650319,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374354,1630319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374356,840319,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374364,2150319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374365,2710319,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374367,2330319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374368,180319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374370,2340319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374373,1880319,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374376,7610319,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374378,190319,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374385,220319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374386,2180319,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374387,2020319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374388,1890319,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374390,1810319,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374397,2030319,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374402,2370319,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374406,1160319,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374407,1600319,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374408,2060319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374411,1910319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374412,650319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374414,7630319,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374415,890319,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374421,7350319,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374426,1200319,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374429,7380319,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374430,7390319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374432,2560319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374435,710319,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374436,510319,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374437,4900319,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374438,2570319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374440,1680319,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374446,720319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374447,1480319,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374451,1230319,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374452,1490319,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374458,2210319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374460,260319,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374463,1510319,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374467,550319,False,4,Бюджет,Отчислен,Бакалавриат,Очная форма
374468,2220319,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374478,2610319,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374482,2620319,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374491,2650319,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374496,320319,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374498,1300319,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374502,330319,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374503,1320319,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374505,1330319,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374507,2700319,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374511,7440319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374514,600319,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374553,1350319,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374554,100319,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374555,7560319,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374556,7570319,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374557,2080319,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374558,1360319,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374564,1380319,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374566,2500419,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374580,2220519,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374582,110519,False,3,Контракт,Отчислен,Бакалавриат,Очная форма
374583,10519,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374585,120519,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374588,2230519,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374590,140519,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374595,170619,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374596,400619,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374597,200619,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374599,440619,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374600,80619,False,4,Контракт,Академический,Бакалавриат,Очная форма
374601,40619,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374605,140619,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374608,190619,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374610,50619,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374613,20619,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374614,430619,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374615,110619,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374618,30619,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374620,1900719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374621,10719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374623,1690719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374624,1110719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374625,700719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374627,400719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374628,1340719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374630,200719,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374631,1460719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374634,600719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374636,2320719,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374638,100719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374640,1710719,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374641,1360719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374642,1910719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374643,1470719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374645,720719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374647,410719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374649,1720719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374650,610719,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374651,570719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374653,120719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374654,740719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374656,1740719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374657,1560719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374659,220719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374660,130719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374661,1120719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374662,1230719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374663,630719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374664,1830719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374665,1840719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374666,760719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374667,250719,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374670,1190719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374671,770719,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374672,140719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374673,780719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374674,150719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374675,1570719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374676,790719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374680,2350719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374681,1240719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374682,430719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374683,1580719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374685,260719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374686,1760719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374689,440719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374690,810719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374692,2420719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374693,820719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374695,1590719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374696,1780719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374697,1790719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374699,2430719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374700,2370719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374701,840719,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374702,460719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374703,640719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374704,1370719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374705,850719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374707,160719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374708,2380719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374709,230719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374710,1250719,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374711,2390719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374712,240719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374713,1130719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374714,650719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374715,480719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374716,860719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374717,1800719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374719,1940719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374720,1850719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374721,1480719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374722,1820719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374724,500719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374725,1140719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374726,1260719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374728,270719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374729,2410719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374730,870719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374731,880719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374732,1270719,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374733,890719,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374735,180719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374736,510719,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
374737,30719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374738,900719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374741,910719,False,4,Контракт,Закончил,Бакалавриат,Очная форма
374742,520719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374745,530719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374746,920719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374747,1380719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374748,550719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374749,930719,False,4,Контракт,Отчислен,Бакалавриат,Очная форма
374751,940719,False,4,Контракт,Учащийся,Бакалавриат,Очная форма
374842,600819,False,4,Бюджет,Отчислен,Бакалавриат,Очно-заочная
374854,720819,False,3,Бюджет,Отчислен,Бакалавриат,Очно-заочная
374891,1160819,False,4,Бюджет,Отчислен,Бакалавриат,Очно-заочная
374905,1330819,False,4,Бюджет,Отчислен,Бакалавриат,Очно-заочная
374925,1530819,False,3,Бюджет,Отчислен,Бакалавриат,Очно-заочная
374934,1620819,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374942,1720819,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
374949,1790819,False,4,Бюджет,Закончил,Бакалавриат,Очная форма
